APN,SP,SFLA,BEDS,Baths,Age,Stories,Vacant,Month,Day,Year
096-110-42,187000,2000,4,2.5,10,2,0,5,20,2000
096-170-37,115000,1095,3,2,8,1,0,5,8,2000
096-180-44,127500,1274,3,2,10,1,0,5,17,2000
096-190-50,135000,1475,4,2,6,1,0,5,8,2000
096-220-59,119500,1120,3,2,4,1,0,5,12,2000
096-270-02,144500,1492,3,2,5,1,0,5,23,2000
096-300-28,125000,1120,3,2,1,1,0,5,3,2000
097-093-30,153000,1281,3,2.5,45,1,0,5,15,2000
097-161-02,92500,898,2,1,48,1,0,5,1,2000
097-260-36,162000,1404,3,2,39,1,1,5,8,2000
097-370-10,141500,1809,3,2,44,1,0,5,3,2000
097-434-32,112000,1492,3,2,51,1,0,5,4,2000
098-060-24,181950,1808,4,2.5,24,2,0,5,8,2000
098-060-44,201000,1794,3,2,24,1,0,5,5,2000
098-320-24,229000,2176,4,2,25,1,0,5,15,2000
100-050-24,185000,1784,3,2,26,1,0,5,21,2000
100-121-03,108500,1515,3,2,27,1,1,5,21,2000
100-210-03,185000,1793,3,2,33,1,0,5,11,2000
100-380-22,113000,1242,3,2,15,1,1,5,23,2000
101-130-08,230000,2166,4,2,47,1,0,5,2,2000
101-150-01,155000,900,3,2,44,1,0,5,21,2000
102-100-04,101000,2146,4,2,35,1,1,5,19,2000
104-170-06,119950,1751,4,2,20,1,0,5,13,2000
108-110-68,110000,1604,2,1,53,1,1,5,19,2000
109-040-16,320000,2523,3,3.5,36,1,0,5,14,2000
109-150-15,165000,1493,3,2,8,1,0,5,22,2000
110-080-26,139000,1616,3,2,20,1,0,5,22,2000
111-090-08,138000,2000,3,2,45,1,1,5,20,2000
111-340-10,92000,1529,3,2,51,1,0,5,13,2000
111-400-26,179950,2100,4,3,0,2,1,5,19,2000
112-070-12,469500,4687,5,3.5,17,2,0,5,8,2000
112-100-01,175000,1843,3,2,21,1,1,5,3,2000
113-061-03,119500,1314,3,2,53,1,0,5,15,2000
113-190-12,117000,1044,2,1,80,1,0,5,26,2000
113-260-33,190000,2274,3,2,59,1,1,5,15,2000
113-370-20,123000,1086,2,1,82,1,1,5,9,2000
115-121-15,105000,852,2,1,52,1,0,5,19,2000
115-124-37,89500,866,2,1,50,1,0,5,8,2000
115-190-19,118500,1614,3,2,50,1,1,5,23,2000
115-242-23,85000,804,2,1,53,1,1,5,19,2000
115-251-12,118000,804,2,1,53,1,0,5,30,2000
115-280-30,86300,1278,3,1,45,1,0,5,2,2000
115-330-29,75300,918,2,1,82,1,0,5,31,2000
116-100-17,162000,1217,2,2,5,1,0,5,12,2000
116-210-01,142000,1317,3,2,16,1,0,5,15,2000
116-310-02,485000,3708,5,4.5,8,2,0,5,16,2000
116-340-08,179800,1534,3,2.5,3,2,0,5,13,2000
116-350-61,179500,1534,3,2,3,2,1,5,23,2000
117-140-02,85500,1222,2,1,54,1,0,5,18,2000
117-190-34,89950,1635,3,2,52,1,1,5,15,2000
117-290-17,50500,960,3,1,80,1,0,5,23,2000
118-370-06,400000,2702,3,2.5,3,1,0,5,7,2000
119-160-05,89950,1340,3,2,22,1,0,5,4,2000
119-220-36,50000,700,2,1,11,1,1,5,22,2000
123-070-37,103000,1108,3,1.5,38,1,0,5,12,2000
125-070-17,132000,1235,2,1,70,1,0,5,29,2000
125-090-26,318000,2500,3,3,69,2,0,5,23,2000
125-170-18,79950,888,2,1,75,1,1,5,31,2000
125-330-02,79500,861,2,1,58,1,1,5,19,2000
125-350-11,79000,1417,2,1,78,1,0,5,29,2000
127-045-02,122500,1625,3,1,78,1,0,5,2,2000
133-150-19,94000,996,2,1,50,1,0,5,21,2000
133-250-10,90000,900,3,1,57,1,0,5,2,2000
135-173-10,78500,1510,2,1,79,1,1,5,2,2000
135-280-08,135000,1340,2,1,79,1,0,5,31,2000
135-300-23,108000,1451,2,1,75,1,0,5,16,2000
135-421-08,95000,1444,2,2,90,1,0,5,23,2000
137-070-40,120000,1264,4,2,0,1,1,5,21,2000
137-091-11,110000,1185,3,1,97,1,0,5,29,2000
137-110-36,60000,1226,2,1,82,1,1,5,8,2000
137-152-05,128500,1846,3,1.5,92,2,1,5,25,2000
141-181-15,65000,804,2,1,34,1,0,5,31,2000
143-130-18,106950,1277,4,2,0,1,0,5,22,2000
147-094-14,125950,1784,5,2,24,1,0,5,2,2000
153-070-28,85000,1510,3,2,90,1,0,5,9,2000
153-150-28,58500,775,1,1,71,1,0,5,25,2000
153-270-14,59950,909,2,1,52,1,1,5,31,2000
155-040-14,68000,900,2,1,74,1,0,5,16,2000
155-280-03,84000,1529,4,3,45,1,0,5,25,2000
157-192-36,89500,1203,3,1.5,31,1,0,5,24,2000
159-090-16,163000,1819,3,2,43,1,0,5,2,2000
159-120-26,68000,950,2,1,36,1,0,5,17,2000
159-220-29,89000,1008,3,1,26,1,0,5,2,2000
161-270-28,152000,1440,4,2,7,1,0,5,17,2000
161-280-24,164000,1690,4,2.5,6,2,0,5,16,2000
161-290-24,206650,2291,4,3,7,2,1,5,5,2000
161-380-24,140000,1468,4,2,6,1,1,5,18,2000
161-420-03,185000,2171,3,2.5,3,2,0,5,30,2000
161-440-28,187000,1752,4,2.5,6,2,0,5,3,2000
161-440-30,150500,1468,4,2,6,1,0,5,22,2000
161-450-37,140000,1269,3,2,4,1,1,5,18,2000
161-460-57,187500,2040,5,3,6,2,0,5,15,2000
161-480-18,149500,1271,3,2,4,1,0,5,23,2000
161-570-32,151000,1346,3,2,3,1,0,5,17,2000
161-610-13,204000,2147,4,2.5,1,2,0,5,20,2000
163-180-73,110000,1260,3,2,12,1,0,5,7,2000
163-390-06,152000,1511,4,2.5,11,2,0,5,30,2000
163-410-17,127000,1200,3,2,10,1,0,5,1,2000
163-420-21,104000,1516,3,2,10,1,0,5,9,2000
163-470-24,162000,1735,4,2.5,9,1,0,5,30,2000
163-480-34,129950,1229,3,2,9,1,0,5,24,2000
163-493-33,124000,1040,3,2,9,1,1,5,28,2000
163-580-44,110000,1000,3,2,7,1,0,5,17,2000
163-670-20,96000,849,2,1,4,1,0,5,15,2000
163-690-58,138950,1485,4,2.5,4,2,0,5,20,2000
163-720-17,102000,981,3,1,2,1,1,5,22,2000
165-074-08,60000,852,2,1,76,1,1,5,22,2000
165-091-07,88000,1565,3,2,50,1,1,5,23,2000
171-240-47,99500,1092,3,2,7,1,0,5,1,2000
171-330-04,98950,1216,3,2,10,1,1,5,30,2000
171-330-72,98500,1209,4,2,3,1,1,5,18,2000
173-230-31,88000,990,3,1,38,1,0,5,28,2000
179-090-01,480000,1278,3,1,92,2,0,5,30,2000
183-320-17,355000,3104,3,3,22,1,0,5,16,2000
110-205-21,135000,1736,4,2.5,40,1,0,5,16,2000
068-160-54,174000,1921,4,2.5,3,1,0,6,12,2000
070-030-14,165000,1994,3,2,9,1,0,6,12,2000
070-160-14,189000,1975,3,2,6,1,0,6,1,2000
070-170-01,192000,2554,4,2.5,2,2,0,6,12,2000
070-190-17,178000,1586,3,2,6,1,0,6,29,2000
070-190-25,155000,1386,3,2,8,1,0,6,12,2000
072-020-09,218000,1928,3,2.5,39,1,0,6,2,2000
072-070-25,154950,2226,4,3,22,2,1,6,22,2000
072-140-26,160000,1984,4,3,22,1,0,6,29,2000
072-240-42,186000,2305,4,2.5,20,1,0,6,21,2000
072-300-15,129900,1632,3,2,24,1,0,6,5,2000
072-300-87,126500,1369,3,2,24,1,0,6,29,2000
072-380-10,192000,2163,4,3,21,2,0,6,30,2000
075-100-22,123000,1300,4,2,44,1,1,6,29,2000
075-250-02,137500,1457,3,2,28,1,0,6,22,2000
075-290-27,110000,1202,4,2,27,1,0,6,23,2000
077-182-12,184000,2080,3,2,42,1,0,6,4,2000
077-260-27,126000,1169,3,2,45,1,0,6,4,2000
078-030-01,135000,1503,3,2,12,1,0,6,9,2000
078-120-01,167000,1760,3,2,13,1,0,6,5,2000
078-140-47,133900,1602,3,2,15,1,0,6,15,2000
078-190-07,171000,2226,4,2.5,20,2,1,6,28,2000
078-390-09,128500,1535,3,2,14,1,1,6,3,2000
079-030-08,93750,1126,3,1,44,1,0,6,18,2000
079-051-21,111000,1239,4,1.5,40,1,0,6,29,2000
079-051-33,118000,1288,3,2,34,1,1,6,19,2000
079-111-26,123900,1462,3,2,30,1,0,6,15,2000
079-235-06,119750,1666,3,2,36,1,1,6,13,2000
079-263-17,118000,1213,3,2,34,1,0,6,1,2000
079-364-03,95250,1048,3,1,36,1,0,6,23,2000
079-380-13,125000,1472,3,2,29,1,0,6,27,2000
079-390-03,120000,1450,3,2,27,1,0,6,12,2000
080-030-58,164500,1914,4,2,20,1,0,6,30,2000
080-400-26,147500,1583,3,2,10,1,0,6,19,2000
080-420-39,156450,1686,3,2,10,1,0,6,2,2000
081-133-07,117000,1322,4,1.5,41,1,0,6,23,2000
081-226-11,118500,1104,3,2,37,1,1,6,29,2000
081-300-51,115000,2141,4,2.5,44,1,0,6,7,2000
081-334-13,108000,1814,3,2,42,1,1,6,24,2000
081-344-03,93000,1536,3,2,46,1,0,6,28,2000
081-360-11,135000,1270,3,2,40,1,0,6,30,2000
081-423-13,119500,1724,3,2,48,1,0,6,8,2000
081-470-32,92400,1088,3,1,27,1,0,6,16,2000
082-160-24,137500,1685,3,2,25,1,1,6,30,2000
082-160-31,115500,1430,3,2,25,1,1,6,28,2000
082-300-16,143625,1430,3,2,23,1,0,6,12,2000
082-350-31,167900,2336,4,2.5,22,1,0,6,22,2000
085-190-12,175000,1224,3,2,40,1,1,6,5,2000
085-290-07,242500,2126,3,2,39,1,0,6,19,2000
088-220-31,116000,1307,3,2,22,1,0,6,15,2000
088-233-16,95000,1064,3,2,25,1,1,6,22,2000
090-080-27,95000,960,3,2,21,1,1,6,26,2000
090-090-27,104000,1136,4,2,21,1,0,6,4,2000
090-450-17,115000,1688,3,2.5,12,2,0,6,7,2000
090-520-09,140500,1645,4,2,10,1,1,6,6,2000
091-400-02,345000,2373,4,3,13,3,0,6,13,2000
092-350-29,142000,1300,3,2,1,1,1,6,20,2000
094-300-37,132000,1678,3,2.5,11,2,0,6,29,2000
094-360-15,166030,1900,4,3,10,2,0,6,19,2000
096-160-21,138900,1441,3,2,9,1,0,6,16,2000
096-170-43,133000,1494,3,2.5,7,2,0,6,17,2000
096-190-48,149000,1685,3,2,6,1,1,6,14,2000
096-200-46,135000,1475,3,2,5,1,0,6,12,2000
097-031-08,231500,1538,3,2,39,1,0,6,12,2000
097-070-05,229950,1898,4,3,42,1,0,6,13,2000
097-093-14,147500,1397,3,2,45,1,1,6,20,2000
097-283-03,93500,1101,3,1,49,1,0,6,19,2000
097-284-02,88000,914,2,1,49,1,0,6,14,2000
097-320-29,129950,1650,4,2,48,1,1,6,3,2000
098-060-12,240000,2565,5,3,24,2,0,6,26,2000
098-360-26,278950,1762,3,2,28,1,0,6,7,2000
100-060-38,149975,1533,3,2,27,1,1,6,29,2000
100-080-06,119000,1298,3,2,25,1,1,6,15,2000
100-080-34,125500,1388,3,2,23,1,1,6,20,2000
100-094-07,105000,1529,3,2,27,1,0,6,24,2000
100-210-37,166800,1796,3,2,23,1,0,6,21,2000
101-040-00,110000,1000,3,1,47,1,0,6,1,2000
101-040-02,110000,1027,3,1,47,1,0,6,1,2000
101-070-61,200000,2595,4,3,20,1,0,6,15,2000
101-100-07,128500,1192,3,1,45,1,0,6,6,2000
102-030-16,106000,936,3,1,40,1,1,6,1,2000
102-060-10,121500,1352,3,2,35,1,0,6,2,2000
102-182-07,137000,1653,3,2,45,1,0,6,14,2000
104-040-34,119000,1432,3,2,12,1,0,6,2,2000
104-130-23,99900,1604,3,2,21,1,1,6,20,2000
104-210-28,128000,1631,3,2,22,1,0,6,13,2000
108-190-55,160000,2000,3,2.5,19,2,1,6,15,2000
109-040-11,209000,1745,3,2,45,1,0,6,15,2000
109-350-30,125000,1487,3,2,48,1,1,6,1,2000
110-202-08,110000,1232,3,2,41,1,0,6,26,2000
110-206-05,120000,1830,3,2,46,1,1,6,5,2000
111-322-02,92000,1139,3,1,49,1,0,6,7,2000
112-040-05,149500,1695,3,2,18,1,0,6,15,2000
112-110-12,403000,4359,4,3.5,20,2,0,6,16,2000
113-062-02,130600,1038,2,1,55,1,1,6,16,2000
113-085-02,128500,1204,3,1,62,1,1,6,1,2000
113-221-14,153500,1900,3,2,76,1,1,6,24,2000
113-230-22,149000,1744,3,2,62,1,0,6,2,2000
113-362-09,133000,1498,2,2,76,1,0,6,10,2000
113-363-13,95000,1328,2,1,80,1,1,6,22,2000
115-034-02,117500,1104,3,1,48,1,0,6,23,2000
115-100-14,109950,1014,3,1,50,1,0,6,22,2000
116-080-14,178000,1500,2,2,9,1,0,6,5,2000
116-080-42,189500,1723,3,2,8,1,0,6,8,2000
116-340-18,235000,2100,3,3,2,2,0,6,30,2000
116-470-16,205000,2311,4,3,2,2,0,6,10,2000
117-040-40,79000,951,2,1,52,1,1,6,13,2000
117-170-46,62500,982,2,1,63,1,1,6,30,2000
117-233-07,53000,1318,3,1,75,1,1,6,2,2000
117-242-20,67000,720,2,1,57,1,0,6,27,2000
118-050-36,177000,2307,4,3,20,2,1,6,19,2000
119-062-24,99950,1040,3,2,0,1,0,6,23,2000
121-070-09,165000,1669,3,2,48,1,0,6,23,2000
121-110-14,231213,2000,3,3,16,3,0,6,27,2000
123-211-20,95000,976,2,1,54,1,1,6,9,2000
123-221-12,83500,921,2,1,53,1,1,6,14,2000
123-300-11,145000,1207,3,2,7,1,0,6,19,2000
125-090-17,143101,1741,3,2,77,1,0,6,7,2000
125-130-29,87500,872,2,1,72,1,1,6,2,2000
125-150-56,141000,1144,2,1,58,1,0,6,12,2000
125-200-25,95000,1250,3,1,51,1,0,6,2,2000
125-280-32,101500,1004,2,1,66,1,1,6,1,2000
133-120-05,70000,818,2,1,29,1,0,6,15,2000
133-450-26,68000,1074,2,1.5,70,1,1,6,26,2000
135-141-08,112000,1189,3,1.5,59,1,1,6,7,2000
135-160-47,104000,1323,2,1,72,1,0,6,30,2000
135-270-02,65000,1129,2,1,60,1,1,6,20,2000
135-310-47,118500,1450,3,1,77,1,0,6,23,2000
135-340-27,160000,2202,4,2,64,2,1,6,26,2000
135-370-24,99000,1052,2,1,74,1,1,6,6,2000
135-403-14,74000,1517,3,1,100,1,1,6,29,2000
135-422-01,70000,840,1,1,79,1,1,6,13,2000
137-101-03,113500,1226,2,1,80,1,0,6,12,2000
139-192-04,72500,1228,3,1.5,100,2,1,6,17,2000
141-143-01,108000,1100,3,1,57,1,0,6,9,2000
141-213-11,83000,1218,3,1,45,1,0,6,6,2000
141-250-29,82000,814,2,1,51,1,0,6,12,2000
143-350-09,105000,1600,3,2,37,1,0,6,26,2000
147-170-26,69000,1809,4,2,88,2,1,6,25,2000
157-183-06,52000,1236,4,2,29,1,1,6,6,2000
157-251-03,76000,884,2,1,47,1,0,6,12,2000
159-090-43,120000,1858,3,2,34,1,0,6,16,2000
159-191-09,78950,1064,3,1,22,1,1,6,4,2000
159-213-27,99950,1033,3,2,0,1,0,6,13,2000
159-390-17,133000,1512,4,2,5,1,0,6,1,2000
161-240-31,154000,1315,3,2,6,1,1,6,30,2000
161-280-14,159000,1458,3,2,10,1,1,6,9,2000
161-280-15,173900,1560,3,2,10,1,1,6,26,2000
161-280-65,150900,1355,3,2,9,1,0,6,24,2000
161-290-23,217000,1833,3,2.5,7,2,0,6,2,2000
161-320-10,176000,1840,3,2,10,1,1,6,9,2000
161-340-08,225000,2610,5,3,0,1,0,6,7,2000
161-390-26,153000,1214,4,2,8,1,1,6,17,2000
161-390-33,175000,1470,4,2.5,9,2,0,6,25,2000
161-390-48,176000,1556,3,3,8,2,0,6,17,2000
161-390-61,148950,1214,4,2,8,1,0,6,7,2000
161-410-03,150000,1159,3,2,6,1,0,6,14,2000
161-410-04,169000,1547,3,2.5,6,2,0,6,13,2000
161-410-42,170000,1650,3,2,6,1,1,6,24,2000
161-440-47,176000,1752,4,2.5,6,2,0,6,23,2000
161-500-02,163700,1502,3,2,4,1,1,6,5,2000
161-510-33,174000,1640,3,2,3,1,0,6,17,2000
161-570-45,160000,1425,3,2,3,1,0,6,26,2000
161-600-13,221000,2500,3,3,2,2,1,6,26,2000
163-280-20,118500,1332,4,2,12,1,0,6,29,2000
163-460-35,128000,1311,3,2,9,1,1,6,19,2000
163-530-03,106000,928,3,1,4,1,0,6,19,2000
163-550-10,152000,1556,3,2.5,7,2,0,6,24,2000
163-570-05,147900,1626,4,2.5,8,1,0,6,26,2000
163-580-18,121500,1188,3,2,7,1,1,6,6,2000
163-650-20,158000,1622,4,2.5,6,2,0,6,26,2000
165-097-01,73000,1237,3,2,50,1,0,6,28,2000
165-306-13,79950,880,2,1,15,1,0,6,1,2000
171-050-16,116500,1352,3,2,8,1,0,6,17,2000
173-370-14,110000,1382,3,2,12,1,0,6,5,2000
175-160-22,108500,1360,4,2,0,1,0,6,22,2000
177-165-14,52000,1044,2,1,24,1,0,6,1,2000
177-300-24,122000,1460,3,2,5,1,1,6,6,2000
179-350-17,215900,2446,4,3,4,2,0,6,16,2000
179-350-66,124000,1308,3,2,4,1,1,6,6,2000
181-050-30,279900,1838,4,2.5,3,1,0,6,9,2000
094-080-41,122000,1242,3,2,17,1,1,6,14,2000
111-371-14,120000,993,2,1,57,1,0,6,5,2000
121-100-20,137050,1742,3,3,37,2,0,6,30,2000
068-040-16,185000,1766,3,2,6,1,0,7,26,2000
068-050-23,199950,1735,3,2,5,1,0,7,12,2000
070-110-08,289900,2528,4,3,27,1,0,7,2,2000
070-150-21,235000,2554,5,2.5,2,2,0,7,12,2000
070-150-25,159000,1422,3,2,2,1,0,7,18,2000
070-170-37,180000,1655,3,2,8,1,0,7,26,2000
070-230-11,235000,2533,5,3,3,2,0,7,18,2000
071-310-41,210000,1928,3,2.5,11,2,0,7,23,2000
071-372-11,189950,2086,3,2.5,10,2,0,7,7,2000
071-410-36,150000,1723,4,2,5,1,1,7,27,2000
072-160-16,130000,1674,3,2,22,1,0,7,1,2000
072-210-02,127000,1619,3,2,23,1,0,7,17,2000
072-210-09,187000,2162,4,2,22,1,0,7,20,2000
072-210-19,149000,1551,3,2,22,1,0,7,25,2000
072-240-07,167000,1594,3,2,20,1,0,7,20,2000
072-290-82,157500,1635,3,2,23,1,0,7,30,2000
072-350-23,134950,1664,3,2,24,1,0,7,21,2000
072-440-15,134950,1684,3,2,20,1,0,7,31,2000
075-031-09,143000,1501,3,2,43,1,0,7,16,2000
075-060-02,154950,1765,3,2,43,1,0,7,9,2000
075-112-22,152500,1535,3,1.5,46,1,1,7,26,2000
075-380-09,139000,1362,3,2,22,1,0,7,1,2000
077-043-05,137000,1224,3,2,37,1,0,7,6,2000
077-260-28,130000,1207,4,2,45,1,1,7,8,2000
078-040-31,164900,1803,3,2,13,1,0,7,25,2000
078-050-09,164950,1867,4,2,12,1,0,7,7,2000
078-100-34,152500,1541,3,2,13,1,1,7,5,2000
078-130-31,170000,1686,3,2,14,1,0,7,10,2000
078-160-52,152000,1832,4,2,16,1,0,7,16,2000
078-260-02,174950,2226,4,2.5,21,2,0,7,3,2000
078-290-03,193000,2727,5,3,13,2,0,7,1,2000
078-330-12,165000,1984,4,3,20,2,0,7,5,2000
078-350-30,174900,2214,4,2.5,18,1,0,7,22,2000
079-053-20,106500,1215,4,1.5,39,1,1,7,14,2000
079-055-15,97900,1026,3,1,40,1,0,7,21,2000
079-111-12,119950,1229,3,2,31,1,0,7,1,2000
079-113-13,120000,1240,3,2,28,1,0,7,12,2000
079-130-19,119950,1512,3,2,32,1,0,7,18,2000
079-182-52,108500,1425,3,2,32,1,1,7,27,2000
079-233-02,129750,1408,3,2,37,1,0,7,11,2000
079-264-01,124950,1413,3,2,35,1,0,7,23,2000
079-330-19,120000,1600,3,2,45,1,0,7,21,2000
079-344-03,116000,1365,3,2,36,1,1,7,7,2000
080-030-24,135000,1433,3,2,20,1,1,7,21,2000
080-110-19,148000,1698,3,2,20,1,0,7,20,2000
080-210-04,121000,1666,3,2,22,1,0,7,1,2000
080-410-01,135500,1518,3,2,8,1,0,7,16,2000
081-060-44,112500,1188,3,2,32,1,1,7,25,2000
081-333-21,142000,1424,3,2,44,1,0,7,24,2000
081-345-20,117000,1188,3,1,46,1,0,7,25,2000
081-510-45,142000,1646,4,2,16,1,0,7,14,2000
082-100-59,159950,1685,3,2,25,1,1,7,26,2000
082-110-23,159950,1910,4,2,24,1,1,7,27,2000
082-170-14,133000,1516,3,2,26,1,0,7,5,2000
082-370-14,140000,1457,3,2,24,1,0,7,12,2000
085-190-10,273000,2100,4,3,40,1,0,7,25,2000
085-380-31,170000,1780,3,2,40,1,1,7,28,2000
086-560-06,335000,2852,5,3,21,1,0,7,4,2000
088-110-08,120000,1458,3,2,21,1,0,7,7,2000
088-110-39,114000,1190,3,2,21,1,0,7,14,2000
088-150-11,120000,1422,2,2,20,1,0,7,21,2000
088-270-10,120000,1540,3,2,17,1,0,7,5,2000
088-310-36,185000,2678,4,3,10,2,0,7,12,2000
088-370-31,199950,2094,4,3,10,2,0,7,25,2000
088-400-06,145000,1319,3,2.5,7,2,0,7,20,2000
089-200-08,165000,1121,3,1,39,1,1,7,7,2000
090-110-34,99000,960,3,2,20,1,0,7,21,2000
090-310-49,99500,1136,3,2,18,1,0,7,25,2000
091-210-12,65000,708,1,1,60,1,0,7,20,2000
091-420-01,155000,1962,3,2,14,1,0,7,20,2000
091-420-04,236750,2200,4,3,14,2,0,7,21,2000
094-100-56,107000,981,3,2,17,1,1,7,10,2000
094-290-27,149000,1563,4,2,11,2,0,7,18,2000
094-340-14,145000,1890,4,2.5,10,2,0,7,21,2000
096-070-05,116500,1000,3,3,14,1,1,7,5,2000
096-070-41,129900,1386,3,2,13,2,1,7,18,2000
096-090-22,120000,1386,3,2.5,11,1,0,7,2,2000
096-190-06,130000,1315,3,2,5,1,0,7,31,2000
096-21-04,127500,1400,3,2,4,1,0,7,24,2000
096-250-02,122000,1070,3,2,5,1,0,7,24,2000
096-290-04,199000,2228,4,2.5,2,2,0,7,13,2000
097-054-04,159000,1351,3,2,39,1,0,7,4,2000
097-081-09,165000,1599,3,1.5,45,1,0,7,11,2000
097-162-22,110000,1084,3,1,48,1,0,7,8,2000
097-243-06,315000,2755,4,2,44,1,0,7,12,2000
097-320-13,81000,1476,2,1,48,1,1,7,15,2000
098-260-28,329000,2446,4,3,31,2,0,7,25,2000
098-350-16,185000,1715,3,2,29,1,0,7,19,2000
100-020-49,163000,1532,3,2,25,1,1,7,28,2000
101-150-13,193500,1946,3,2,42,1,1,7,3,2000
102-290-30,115000,1183,3,2,42,1,0,7,17,2000
105-080-08,195000,1508,2,2,35,1,1,7,20,2000
108-110-20,124990,1439,3,2,50,1,1,7,25,2000
108-120-20,92000,876,2,1,53,1,1,7,14,2000
109-050-19,249500,2190,3,2.5,46,1,0,7,20,2000
109-070-22,129950,1311,3,1,44,1,0,7,1,2000
109-171-04,94000,998,2,1,49,1,1,7,3,2000
109-210-34,125000,1584,3,1.5,44,1,1,7,6,2000
109-231-14,99950,1014,3,1,49,1,1,7,25,2000
110-410-14,150000,1657,3,2,13,1,0,7,25,2000
111-000-00,78875,1300,3,1,53,1,0,7,20,2000
111-041-13,97600,870,2,1,51,1,0,7,20,2000
111-220-08,106000,1733,3,1,49,1,1,7,1,2000
111-230-14,150700,1698,4,2,49,2,0,7,19,2000
111-420-08,115000,1137,3,2,23,1,0,7,6,2000
112-110-06,280000,2669,4,2.5,17,2,0,7,21,2000
112-150-61,265000,2403,4,2.5,22,1,0,7,7,2000
112-180-27,235000,2221,5,3,23,2,0,7,17,2000
113-180-18,135000,1472,2,1,59,1,0,7,14,2000
115-035-06,112000,1014,3,1,48,1,0,7,21,2000
115-080-25,107000,1014,3,1,49,1,1,7,30,2000
115-115-03,105500,1179,3,2,46,1,1,7,10,2000
115-183-08,122500,1110,3,2,49,1,0,7,29,2000
115-184-10,95000,1014,3,1,49,1,0,7,7,2000
115-320-36,83000,918,2,1,52,1,0,7,12,2000
116-040-19,170000,1406,3,2,4,1,0,7,12,2000
116-040-63,183000,1688,3,2.5,3,2,0,7,5,2000
116-070-07,213000,1884,3,2.5,9,2,0,7,9,2000
116-070-51,230000,1895,3,2.5,8,2,0,7,25,2000
116-100-13,165000,1217,3,2,5,1,0,7,26,2000
116-340-02,211000,1739,3,2.5,1,2,1,7,1,2000
116-380-08,195000,1674,3,2.5,3,1,0,7,18,2000
117-110-14,75000,1016,2,1,58,1,1,7,26,2000
117-190-14,89950,1420,3,2,52,1,0,7,11,2000
117-330-03,75000,1336,2,1,80,1,1,7,27,2000
118-050-85,197000,1681,3,2,20,1,0,7,3,2000
118-070-51,263500,2242,3,3,7,2,0,7,5,2000
118-310-49,173000,1351,3,2,8,1,1,7,12,2000
123-040-07,139950,1629,2,2,31,1,0,7,28,2000
123-064-02,112000,1096,3,1,50,1,0,7,5,2000
125-040-12,172000,1600,3,1.5,49,1,0,7,18,2000
127-080-03,119950,1322,3,1,70,1,0,7,25,2000
133-041-10,56000,1068,3,1,58,1,1,7,12,2000
133-129-20,145000,1300,3,1,61,1,0,7,25,2000
133-240-49,118500,1300,3,2,11,1,0,7,18,2000
133-280-46,85000,1070,2,1,49,1,1,7,7,2000
133-300-36,84900,1000,2,1,47,1,0,7,18,2000
133-450-39,93000,1345,3,1,63,2,0,7,13,2000
135-070-07,65000,1325,2,1,70,1,1,7,14,2000
135-130-01,89000,1176,2,1,68,1,0,7,6,2000
135-230-35,99500,1325,3,1.5,79,1,1,7,6,2000
135-300-14,128000,1497,2,1,86,1,0,7,18,2000
135-394-02,76000,1272,2,1,73,1,0,7,3,2000
135-401-15,149000,1793,3,2,80,1,0,7,13,2000
137-164-04,69000,1229,3,1,88,1,1,7,17,2000
141-112-32,85000,909,2,1,47,1,0,7,31,2000
141-202-12,73500,1116,2,1,60,1,1,7,26,2000
141-288-03,73500,1000,3,1,13,1,0,7,28,2000
143-280-17,130000,1744,4,2,36,2,0,7,5,2000
143-410-21,84000,1301,3,1,51,1,0,7,5,2000
147-310-11,52000,833,3,1,90,1,0,7,23,2000
151-074-02,57990,1100,2,1.5,80,1,1,7,25,2000
155-400-02,56000,978,2,1,75,1,0,7,4,2000
155-430-14,78000,1725,3,2,60,1,0,7,14,2000
157-331-02,90000,1200,3,1,47,1,1,7,28,2000
157-341-05,79000,1320,2,2,74,1,0,7,15,2000
159-064-10,95000,1140,3,1,28,1,0,7,3,2000
161-240-15,154000,1315,3,2,7,1,0,7,20,2000
161-250-23,159000,1300,3,2,5,1,0,7,24,2000
161-270-13,146000,1440,3,2,7,1,1,7,7,2000
161-270-24,183000,1788,3,2.5,7,2,0,7,27,2000
161-280-69,169900,1560,3,2,10,1,1,7,26,2000
161-330-14,160000,1554,3,2,10,1,1,7,5,2000
161-340-09,238000,2406,4,2.5,3,2,0,7,20,2000
161-350-06,191000,1540,3,2,8,1,0,7,29,2000
161-401-28,185000,1606,3,2,3,1,0,7,15,2000
161-404-06,224112,1600,3,2,0,1,0,7,21,2000
161-410-32,189950,1726,4,3,7,2,0,7,11,2000
161-420-38,153000,1159,3,2,5,1,0,7,17,2000
161-420-39,184500,1650,3,2,7,1,0,7,9,2000
161-430-31,152950,1269,3,2,5,1,0,7,10,2000
161-440-21,165000,1468,4,2,6,1,0,7,17,2000
161-510-25,205000,1836,3,2,3,1,0,7,7,2000
161-550-25,164000,1388,3,2,3,1,0,7,14,2000
161-570-06,199500,2237,4,2.5,3,1,0,7,1,2000
161-570-44,206950,2228,4,2.5,3,2,0,7,26,2000
161-570-72,184000,1425,3,2,2,1,0,7,25,2000
161-580-48,190000,1905,4,3,1,2,0,7,18,2000
